12.6439	115.015	718.407	2.24587	12034.8	11.3839	303.454	204.2	199.566	14.3456	-65.2602	-12.4464
12.571	117.309	719.105	2.21662	12043.8	11.3839	303.217	211.634	201.116	14.3456	-65.2602	-12.4464
5.32627	135.623	720.625	2.29254	12185.2	11.3839	279.741	270.981	204.495	13.9883	-13.3211	0.498703
0.876109	138.537	721.613	2.0427	12216.2	11.3839	265.32	280.425	206.69	23.7047	-15.0414	-8.43782
-7.46052	142.954	725.368	2.43433	12326.1	11.3839	238.305	294.739	215.035	34.2871	-17.785	0.273163
-11.41	145.459	725.366	2.75219	12360.6	11.3839	225.507	302.854	215.03	34.2871	-17.785	0.273163
-15.377	145.466	722.445	2.97135	12377.4	11.3839	212.652	302.877	208.539	8.39513	12.0471	9.13956
47.6348	130.561	694.245	1.0949	11984.4	11.3839	416.842	254.577	145.873	188.442	-37.7949	-113.363
31.1667	134.133	713.084	1.61238	12181.9	11.3839	363.477	266.152	187.737	188.442	-37.7949	-113.363
17.3636	140.948	723.763	1.89212	12229.4	11.3839	318.748	288.238	211.467	188.442	-37.7949	-113.363
12.8804	140.59	725.236	1.84162	12237.7	11.3839	304.22	287.075	214.742	188.442	-37.7949	-113.363
11.0999	140.394	725.086	1.87449	12241.6	11.3839	298.45	286.441	214.407	188.442	-37.7949	-113.363
24.4786	116.622	713.271	1.45703	12021.3	11.3839	341.804	209.408	188.152	111.814	-99.2335	-57.302
23.2177	119.365	713.783	1.45315	12035.9	11.3839	337.718	218.297	189.291	111.814	-99.2335	-57.302
19.9777	125.922	719.553	1.43986	12086.7	11.3839	327.219	239.545	202.112	111.814	-99.2335	-57.302
24.0985	149.742	714.103	1.10751	12132.2	11.3839	340.572	316.733	190.002	176.76	14.7177	-62.4233
23.4563	148.738	715.811	1.18828	12147	11.3839	338.491	313.48	193.797	176.76	14.7177	-62.4233
12.4627	148.48	722.111	1.2853	12245.3	11.3839	302.866	312.644	207.797	176.76	14.7177	-62.4233
11.6906	148.181	722.462	1.28792	12250.2	11.3839	300.364	311.675	208.576	176.76	14.7177	-62.4233
10.6723	147.912	722.774	1.29277	12256.9	11.3839	297.065	310.802	209.27	176.76	14.7177	-62.4233
22.7906	163.844	659.399	1.44843	11750.3	11.2819	336.334	362.431	68.4398	84.8698	-59.3352	-42.9867
9.22153	176.387	664.737	1.68866	11861.3	11.2819	292.363	403.077	80.303	84.8698	-59.3352	-42.9867
-1.45364	176.999	674.564	1.8274	11931.8	11.2819	257.77	405.061	102.14	84.8698	-59.3352	-42.9867
3.02384	178.579	686.712	1.66657	11980.6	11.2819	272.28	410.181	129.135	-0.297089	91.8108	-89.2859
4.48962	177.617	689.618	1.81315	11997.8	11.2819	277.03	407.062	135.592	-0.297089	91.8108	-89.2859
6.05373	176.651	694.459	1.71031	12017.8	11.2819	282.098	403.932	146.349	-0.297089	91.8108	-89.2859
6.13605	176.61	694.745	1.70873	12019.4	11.2819	282.365	403.8	146.984	-0.297089	91.8108	-89.2859
6.36243	176.481	695.914	1.77068	12026.2	11.2819	283.098	403.383	149.582	-0.297089	91.8108	-89.2859
8.65784	173.646	705.102	1.73863	12077.5	11.2819	290.537	394.195	170.001	-0.297089	91.8108	-89.2859
8.05229	157.014	713.355	1.87652	12161.8	11.2819	288.575	340.3	188.34	-0.297089	91.8108	-89.2859
-0.611775	150.351	718.019	2.18009	12224.1	11.2819	260.499	318.707	198.703	44.1561	13.9786	-12.3094
-3.03606	151.306	719.38	1.83333	12231.1	11.2819	252.643	321.802	201.729	44.1561	13.9786	-12.3094
-11.5303	147.705	724.619	2.30494	12358.5	11.2819	225.117	310.132	213.369	44.1561	13.9786	-12.3094
23.3708	168.115	705.723	1.74966	12014.6	11.2819	338.214	376.271	171.38	77.0696	57.5962	-27.2483
13.2412	159.688	713.309	1.55677	12095.2	11.2819	305.389	348.962	188.238	77.0696	57.5962	-27.2483
11.3325	156.861	714.886	1.30302	12120.9	11.2819	299.204	339.804	191.741	77.0696	57.5962	-27.2483
47.7007	145.391	692.786	0.989309	11556.6	11.2819	417.055	302.634	142.632	80.0022	-76.3688	-29.9733
45.3987	150.558	693.406	0.9622	11639.2	11.2819	409.596	319.378	144.01	80.0022	-76.3688	-29.9733
34.7339	163.402	699.457	1.14768	11856.8	11.2819	375.036	360.999	157.456	80.0022	-76.3688	-29.9733
34.2808	163.919	699.333	1.12587	11864.7	11.2819	373.568	362.675	157.179	80.0022	-76.3688	-29.9733
36.0882	166.577	685.057	1.04462	11811.1	11.2819	379.425	371.288	125.456	50.6638	-21.2726	-53.3955
-41.8072	133.376	661.07	2.18558	12078.1	5.15345	127.005	263.699	72.1544	54.9541	59.2242	-26.5828
-45.7975	127.143	663.491	1.90702	12092.7	5.15345	114.074	243.502	77.5326	54.9541	59.2242	-26.5828
-49.8071	123.18	667.015	2.21444	12110.3	5.15345	101.081	230.658	85.3644	54.9541	59.2242	-26.5828
-50.6323	122.456	668.036	2.10879	12113	5.15345	98.4068	228.313	87.6337	54.9541	59.2242	-26.5828
-46.8597	114.345	688.102	2.09627	12210.8	5.15345	110.632	202.029	132.223	-17.899	2.30377	-19.4758
-45.1419	113.855	690.375	2.26139	12219.6	5.15345	116.198	200.441	137.275	-17.899	2.30377	-19.4758
-39.1841	114.144	706.898	2.11761	12342.5	5.15345	135.505	201.377	173.991	-19.672	0.779297	-28.5831
-36.4759	113.802	708.543	2.01475	12355.7	5.15345	144.281	200.271	177.647	-36.2823	-9.52324	1.08884
-41.6636	95.4087	663.602	1.32276	12024.9	5.15345	127.47	140.666	77.7807	21.7541	-62.7796	-51.3265
-44.6312	102.989	666.965	1.37371	12072	5.15345	117.853	165.232	85.2528	21.7541	-62.7796	-51.3265
-48.7896	110.131	675.239	1.4428	12128.8	5.15345	104.378	188.374	103.639	21.7541	-62.7796	-51.3265
0.602897	139.423	650.954	1.42753	11998.2	5.15345	264.435	283.295	49.6752	141.411	-52.6374	-15.9202
-2.74647	145.201	651.003	1.55573	12010.7	5.15345	253.581	302.02	49.7831	141.411	-52.6374	-15.9202
-13.3077	149.395	655.764	1.61754	12033	5.15345	219.357	315.61	60.362	141.411	-52.6374	-15.9202
